family,shape,params,ms,gflops,occ,wg,golden
regGen,262x2112x2816,BK=32;TM=1;TN=1;sgC=2;sgR=1,0.733333,4249.681920,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=1;TN=1;sgC=2;sgR=1,0.866667,3595.884702,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=1;TN=2;sgC=2;sgR=1,0.566667,5499.588367,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=1;TN=2;sgC=2;sgR=1,0.633333,4920.684328,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=1;TN=2;sgC=2;sgR=1,0.833333,3739.720090,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=1;TN=4;sgC=2;sgR=1,0.566667,5499.588367,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=1;TN=4;sgC=2;sgR=1,0.666667,4674.650112,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=1;TN=4;sgC=2;sgR=1,1.033333,3015.903298,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=2;TN=1;sgC=2;sgR=1,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=2;TN=1;sgC=2;sgR=1,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=2;TN=1;sgC=2;sgR=1,0.666667,4674.650112,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=2;TN=2;sgC=2;sgR=1,0.466667,6678.071589,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=2;TN=2;sgC=2;sgR=1,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=2;TN=2;sgC=2;sgR=1,0.933333,3339.035794,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=2;TN=4;sgC=2;sgR=1,0.566667,5499.588367,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=2;TN=4;sgC=2;sgR=1,0.633333,4920.684328,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=2;TN=4;sgC=2;sgR=1,2.000000,1558.216704,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=4;TN=1;sgC=2;sgR=1,0.500000,6232.866816,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=4;TN=1;sgC=2;sgR=1,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=4;TN=1;sgC=2;sgR=1,0.766667,4064.913141,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=4;TN=2;sgC=2;sgR=1,0.500000,6232.866816,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=4;TN=2;sgC=2;sgR=1,0.800000,3895.541760,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=4;TN=2;sgC=2;sgR=1,1.166667,2671.228635,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=4;TN=4;sgC=2;sgR=1,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=4;TN=4;sgC=2;sgR=1,1.033333,3015.903298,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=4;TN=4;sgC=2;sgR=1,2.500000,1246.573363,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=8;TN=1;sgC=2;sgR=1,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=8;TN=1;sgC=2;sgR=1,0.733333,4249.681920,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=8;TN=1;sgC=2;sgR=1,2.700000,1154.234596,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=8;TN=2;sgC=2;sgR=1,0.566667,5499.588367,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=8;TN=2;sgC=2;sgR=1,0.733333,4249.681920,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=8;TN=2;sgC=2;sgR=1,3.333333,934.930022,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=8;TN=4;sgC=2;sgR=1,0.800000,3895.541760,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=8;TN=4;sgC=2;sgR=1,1.466667,2124.840960,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=8;TN=4;sgC=2;sgR=1,2.800000,1113.011931,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=1;TN=1;sgC=4;sgR=1,0.666667,4674.650112,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=32;TM=1;TN=1;sgC=4;sgR=1,0.700000,4452.047726,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=64;TM=1;TN=1;sgC=4;sgR=1,0.800000,3895.541760,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=16;TM=1;TN=2;sgC=4;sgR=1,0.600000,5194.055680,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=32;TM=1;TN=2;sgC=4;sgR=1,0.633333,4920.684328,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=64;TM=1;TN=2;sgC=4;sgR=1,0.833333,3739.720090,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=16;TM=2;TN=1;sgC=4;sgR=1,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=32;TM=2;TN=1;sgC=4;sgR=1,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=64;TM=2;TN=1;sgC=4;sgR=1,0.600000,5194.055680,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=16;TM=2;TN=2;sgC=4;sgR=1,0.500000,6232.866816,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=32;TM=2;TN=2;sgC=4;sgR=1,0.600000,5194.055680,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=64;TM=2;TN=2;sgC=4;sgR=1,1.033333,3015.903298,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=16;TM=4;TN=1;sgC=4;sgR=1,0.466667,6678.071589,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=32;TM=4;TN=1;sgC=4;sgR=1,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=64;TM=4;TN=1;sgC=4;sgR=1,0.933333,3339.035794,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=16;TM=4;TN=2;sgC=4;sgR=1,0.500000,6232.866816,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=32;TM=4;TN=2;sgC=4;sgR=1,1.033333,3015.903298,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=64;TM=4;TN=2;sgC=4;sgR=1,1.166667,2671.228635,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=16;TM=8;TN=1;sgC=4;sgR=1,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=32;TM=8;TN=1;sgC=4;sgR=1,1.033333,3015.903298,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=64;TM=8;TN=1;sgC=4;sgR=1,1.266667,2460.342164,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=16;TM=8;TN=2;sgC=4;sgR=1,0.766667,4064.913141,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=32;TM=8;TN=2;sgC=4;sgR=1,1.066667,2921.656320,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=64;TM=8;TN=2;sgC=4;sgR=1,2.066667,1507.951649,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=16;TM=1;TN=1;sgC=1;sgR=2,0.700000,4452.047726,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=1;TN=1;sgC=1;sgR=2,0.766667,4064.913141,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=1;TN=1;sgC=1;sgR=2,0.800000,3895.541760,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=1;TN=2;sgC=1;sgR=2,0.566667,5499.588367,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=1;TN=2;sgC=1;sgR=2,0.566667,5499.588367,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=1;TN=2;sgC=1;sgR=2,1.000000,3116.433408,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=1;TN=4;sgC=1;sgR=2,0.566667,5499.588367,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=1;TN=4;sgC=1;sgR=2,0.566667,5499.588367,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=1;TN=4;sgC=1;sgR=2,1.200000,2597.027840,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=2;TN=1;sgC=1;sgR=2,0.666667,4674.650112,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=2;TN=1;sgC=1;sgR=2,0.666667,4674.650112,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=2;TN=1;sgC=1;sgR=2,0.966667,3223.896629,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=2;TN=2;sgC=1;sgR=2,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=2;TN=2;sgC=1;sgR=2,0.666667,4674.650112,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=2;TN=2;sgC=1;sgR=2,1.166667,2671.228635,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=2;TN=4;sgC=1;sgR=2,0.500000,6232.866816,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=2;TN=4;sgC=1;sgR=2,0.733333,4249.681920,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=2;TN=4;sgC=1;sgR=2,1.466667,2124.840960,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=4;TN=1;sgC=1;sgR=2,0.633333,4920.684328,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=4;TN=1;sgC=1;sgR=2,0.833333,3739.720090,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=4;TN=1;sgC=1;sgR=2,3.400000,916.598061,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=4;TN=2;sgC=1;sgR=2,0.566667,5499.588367,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=4;TN=2;sgC=1;sgR=2,0.733333,4249.681920,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=4;TN=2;sgC=1;sgR=2,3.066667,1016.228285,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=4;TN=4;sgC=1;sgR=2,0.600000,5194.055680,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=4;TN=4;sgC=1;sgR=2,1.333333,2337.325056,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=4;TN=4;sgC=1;sgR=2,3.133333,994.606407,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=8;TN=1;sgC=1;sgR=2,0.966667,3223.896629,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=8;TN=1;sgC=1;sgR=2,4.000000,779.108352,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=8;TN=1;sgC=1;sgR=2,9.100000,342.465210,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=8;TN=2;sgC=1;sgR=2,0.800000,3895.541760,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=8;TN=2;sgC=1;sgR=2,3.500000,890.409545,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=8;TN=2;sgC=1;sgR=2,6.233333,499.962579,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=8;TN=4;sgC=1;sgR=2,0.966667,3223.896629,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=32;TM=8;TN=4;sgC=1;sgR=2,3.166667,984.136866,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=64;TM=8;TN=4;sgC=1;sgR=2,5.700000,546.742703,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x2112x2816,BK=16;TM=1;TN=1;sgC=2;sgR=2,0.700000,4452.047726,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=32;TM=1;TN=1;sgC=2;sgR=2,0.733333,4249.681920,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=64;TM=1;TN=1;sgC=2;sgR=2,0.766667,4064.913141,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=16;TM=1;TN=2;sgC=2;sgR=2,0.533333,5843.312640,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=32;TM=1;TN=2;sgC=2;sgR=2,0.600000,5194.055680,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=64;TM=1;TN=2;sgC=2;sgR=2,1.000000,3116.433408,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=16;TM=1;TN=4;sgC=2;sgR=2,0.700000,4452.047726,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x2112x2816,BK=32;TM=1;TN=4;sgC=2;sgR=2,1.066667,2921.656320,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=8;TN=2;sgC=1;sgR=2,4.766667,316.992591,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x1024x2816,BK=16;TM=8;TN=4;sgC=1;sgR=2,1.133333,1333.233544,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x1024x2816,BK=32;TM=8;TN=4;sgC=1;sgR=2,2.800000,539.642149,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x1024x2816,BK=64;TM=8;TN=4;sgC=1;sgR=2,3.666667,412.090368,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,262x1024x2816,BK=16;TM=1;TN=1;sgC=2;sgR=2,0.400000,3777.495040,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=1;TN=1;sgC=2;sgR=2,0.400000,3777.495040,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=1;TN=1;sgC=2;sgR=2,0.466667,3237.852891,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=1;TN=2;sgC=2;sgR=2,0.366667,4120.903680,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=1;TN=2;sgC=2;sgR=2,0.733333,2060.451840,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=1;TN=2;sgC=2;sgR=2,0.900000,1678.886684,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=1;TN=4;sgC=2;sgR=2,0.466667,3237.852891,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=1;TN=4;sgC=2;sgR=2,0.866667,1743.459249,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=1;TN=4;sgC=2;sgR=2,0.900000,1678.886684,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=2;TN=1;sgC=2;sgR=2,0.300000,5036.660053,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=2;TN=1;sgC=2;sgR=2,0.366667,4120.903680,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=2;TN=1;sgC=2;sgR=2,0.733333,2060.451840,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=2;TN=2;sgC=2;sgR=2,0.266667,5666.242560,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=2;TN=2;sgC=2;sgR=2,0.466667,3237.852891,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=2;TN=2;sgC=2;sgR=2,0.833333,1813.197619,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=2;TN=4;sgC=2;sgR=2,0.666667,2266.497024,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=2;TN=4;sgC=2;sgR=2,0.833333,1813.197619,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=2;TN=4;sgC=2;sgR=2,1.000000,1510.998016,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=4;TN=1;sgC=2;sgR=2,0.766667,1970.866977,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=4;TN=1;sgC=2;sgR=2,0.800000,1888.747520,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=4;TN=1;sgC=2;sgR=2,0.866667,1743.459249,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=4;TN=2;sgC=2;sgR=2,0.733333,2060.451840,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=4;TN=2;sgC=2;sgR=2,0.800000,1888.747520,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=4;TN=2;sgC=2;sgR=2,1.233333,1225.133526,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=4;TN=4;sgC=2;sgR=2,0.800000,1888.747520,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=4;TN=4;sgC=2;sgR=2,1.300000,1162.306166,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=4;TN=4;sgC=2;sgR=2,1.600000,944.373760,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=8;TN=1;sgC=2;sgR=2,0.933333,1618.926446,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=8;TN=1;sgC=2;sgR=2,1.000000,1510.998016,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=8;TN=1;sgC=2;sgR=2,2.433333,620.958089,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=8;TN=2;sgC=2;sgR=2,0.766667,1970.866977,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=8;TN=2;sgC=2;sgR=2,1.166667,1295.141157,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=8;TN=2;sgC=2;sgR=2,2.400000,629.582507,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=8;TN=4;sgC=2;sgR=2,1.066667,1416.560640,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=32;TM=8;TN=4;sgC=2;sgR=2,1.300000,1162.306166,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=64;TM=8;TN=4;sgC=2;sgR=2,2.400000,629.582507,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,262x1024x2816,BK=16;TM=1;TN=1;sgC=4;sgR=2,0.433333,3486.918498,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=32;TM=1;TN=1;sgC=4;sgR=2,0.400000,3777.495040,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=64;TM=1;TN=1;sgC=4;sgR=2,0.733333,2060.451840,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=16;TM=1;TN=2;sgC=4;sgR=2,0.400000,3777.495040,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=32;TM=1;TN=2;sgC=4;sgR=2,0.800000,1888.747520,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=64;TM=1;TN=2;sgC=4;sgR=2,0.733333,2060.451840,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=16;TM=1;TN=4;sgC=4;sgR=2,0.666667,2266.497024,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=32;TM=1;TN=4;sgC=4;sgR=2,0.900000,1678.886684,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=64;TM=1;TN=4;sgC=4;sgR=2,0.833333,1813.197619,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=16;TM=2;TN=1;sgC=4;sgR=2,0.400000,3777.495040,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=32;TM=2;TN=1;sgC=4;sgR=2,0.600000,2518.330027,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=64;TM=2;TN=1;sgC=4;sgR=2,0.666667,2266.497024,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=16;TM=2;TN=2;sgC=4;sgR=2,0.566667,2666.467087,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=32;TM=2;TN=2;sgC=4;sgR=2,0.733333,2060.451840,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=64;TM=2;TN=2;sgC=4;sgR=2,0.900000,1678.886684,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=16;TM=2;TN=4;sgC=4;sgR=2,0.700000,2158.568594,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=32;TM=2;TN=4;sgC=4;sgR=2,0.700000,2158.568594,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=64;TM=2;TN=4;sgC=4;sgR=2,0.866667,1743.459249,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=16;TM=4;TN=1;sgC=4;sgR=2,0.666667,2266.497024,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=32;TM=4;TN=1;sgC=4;sgR=2,0.733333,2060.451840,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=64;TM=4;TN=1;sgC=4;sgR=2,0.733333,2060.451840,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=16;TM=4;TN=2;sgC=4;sgR=2,0.766667,1970.866977,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=32;TM=4;TN=2;sgC=4;sgR=2,0.733333,2060.451840,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=64;TM=4;TN=2;sgC=4;sgR=2,0.900000,1678.886684,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=16;TM=4;TN=4;sgC=4;sgR=2,0.800000,1888.747520,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=32;TM=4;TN=4;sgC=4;sgR=2,0.933333,1618.926446,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=64;TM=4;TN=4;sgC=4;sgR=2,1.400000,1079.284297,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=16;TM=8;TN=1;sgC=4;sgR=2,0.866667,1743.459249,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=32;TM=8;TN=1;sgC=4;sgR=2,0.866667,1743.459249,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=64;TM=8;TN=1;sgC=4;sgR=2,1.500000,1007.332011,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=16;TM=8;TN=2;sgC=4;sgR=2,0.866667,1743.459249,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=32;TM=8;TN=2;sgC=4;sgR=2,1.066667,1416.560640,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=64;TM=8;TN=2;sgC=4;sgR=2,1.466667,1030.225920,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,262x1024x2816,BK=16;TM=8;TN=4;sgC=4;sgR=2,1.033333,1462.256145,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
